Date,^GSPC_Signal,^RUA_Signal,capital,Portfolio,Spread,Half_Life
2005-09-08,0.0,0.0,1012.5992269848631,1009.6653500826052,-0.004408566836611394,9.451085763730594
2005-09-09,0.0,0.0,1012.5992269848631,1009.9475236629172,-0.005091334360328048,7.495698106384341
2005-09-12,0.0,0.0,1012.5992269848631,1009.2149362018835,-0.006230781079783032,7.817896952621748
2005-09-13,0.0,0.0,1012.5992269848631,1009.4338875536215,-0.006205935206433644,6.641261254787469
2005-09-14,0.0,0.0,1012.5992269848631,1010.2163579620166,-0.004591041224953241,7.094215502160976
2005-09-15,0.0,0.0,1012.5992269848631,1010.430166006312,-0.003254474589884593,9.60339964908671
2005-09-16,0.0,0.0,1012.5992269848631,1010.8754085815675,-0.001703750109835589,9.826034147558136
2005-09-19,0.0,0.0,1012.5992269848631,1010.9896797405365,-0.000498069230286502,8.319797825928708
2005-09-20,-0.8275336780263776,1.4325106816056308,1011.0012214405563,1011.0012214405563,0.002524925948492629,6.160713353741994
2005-09-21,-0.8281565623229766,1.4294699574457201,1013.2362525841511,1011.0012214405563,0.003133729646452643,5.82560286486128
2005-09-22,0.0,0.0,1013.2362525841511,1010.5570404004529,0.003394044808477492,5.961257049049219
2005-09-23,0.0,0.0,1013.2362525841511,1011.3601529639149,0.002364203049494251,5.329589730604502
2005-09-26,0.0,0.0,1013.2362525841511,1012.5080778474938,0.0008981974531412362,5.216146101486883
2005-09-27,0.0,0.0,1013.2362525841511,1012.3831356589849,0.0010876788207940802,4.835590240921138
2005-09-28,0.0,0.0,1013.2362525841511,1011.6789603294707,0.0021097007295812764,3.9472692494223964
2005-09-29,0.0,0.0,1013.2362525841511,1012.4063496450385,0.0021330766089711073,2.911037056676851
2005-09-30,0.0,0.0,1013.2362525841511,1013.6719682155724,0.000912790578294187,2.5330205643453114
2005-10-03,0.8281565623229766,-1.4294699574457201,1015.3193945278836,1015.3193945278836,-0.001127872950448916,3.898184830676061
2005-10-04,0.0,0.0,1015.3193945278836,1015.3193945278836,-0.0012334387504057132,3.9963382935891203
2005-10-05,0.0,0.0,1015.3193945278836,1015.3193945278836,-0.00043279192119827226,2.6137203779801235
2005-10-06,0.0,0.0,1015.3193945278836,1015.3193945278836,0.0005806832700451237,2.332511035811766
2005-10-07,0.0,0.0,1015.3193945278836,1015.3193945278836,0.0010712059527304696,2.0541156044334814
2005-10-11,0.0,0.0,1015.3193945278836,1015.3193945278836,0.002152139912221629,2.064185473803721
2005-10-12,-0.8499005108424822,1.471518738699344,1016.2302740314854,1015.3193945278836,0.003462833536891252,3.405867124436673
2005-10-13,0.0,0.0,1016.2302740314854,1015.268167309497,0.0021560727748675124,5.710256182322106
2005-10-14,0.0,0.0,1016.2302740314854,1016.4752365458784,0.00048466601284624655,3.631902057318573
2005-10-17,0.0,0.0,1016.2302740314854,1016.550575993325,0.0008041042246538233,3.905302533130021
2005-10-18,0.0,0.0,1016.2302740314854,1016.1939580701236,0.0009731370577118481,4.2793807751774775
2005-10-19,0.0,0.0,1016.2302740314854,1016.2429538669624,0.0004671842163601614,4.222867837392535
2005-10-20,0.0,0.0,1016.2302740314854,1016.3505089866507,0.0003822099055178496,4.182261110769573
2005-10-21,0.8499005108424822,-1.471518738699344,1018.1842735439235,1018.1842735439235,-0.0011405822062957593,3.2540127260712115
2005-10-24,0.0,0.0,1018.1842735439235,1018.1842735439235,-0.0022740745092614256,3.0094676877703197
2005-10-25,0.0,0.0,1018.1842735439235,1018.1842735439235,-0.0016791418923571833,2.8694274057247378
2005-10-26,0.0,0.0,1018.1842735439235,1018.1842735439235,-0.0005821001727330799,3.018197778413807
2005-10-27,0.0,0.0,1018.1842735439235,1018.1842735439235,0.0013422946588299567,3.1268854810893414
2005-10-31,0.0,0.0,1018.1842735439235,1018.1842735439235,-0.00010351839871991508,2.481065839327362
2005-11-01,0.0,0.0,1018.1842735439235,1018.1842735439235,-9.960141823783797e-05,2.4805021146119266
2005-11-02,0.0,0.0,1018.1842735439235,1018.1842735439235,-0.0013440348153920256,2.482180075265047
2005-11-03,0.0,0.0,1018.1842735439235,1018.1842735439235,0.000671374501820754,2.543083372752776
2005-11-04,0.0,0.0,1018.1842735439235,1018.1842735439235,0.0013510727973663483,2.4520453790628154
2005-11-07,0.0,0.0,1018.1842735439235,1018.1842735439235,0.00037586095534813957,2.618076202234487
2005-11-08,0.0,0.0,1018.1842735439235,1018.1842735439235,-9.765015444906933e-05,2.631656888606389
2005-11-09,0.0,0.0,1018.1842735439235,1018.1842735439235,-0.0002525336205041473,2.6562232395524132
2005-11-10,0.0,0.0,1018.1842735439235,1018.1842735439235,0.0006586672397443927,2.7093278659356095
2005-11-14,0.0,0.0,1018.1842735439235,1018.1842735439235,0.00032976052934952094,2.712640261932024
2005-11-15,0.0,0.0,1018.1842735439235,1018.1842735439235,-0.00027940016922967104,2.5579635143557757
2005-11-16,0.0,0.0,1018.1842735439235,1018.1842735439235,-0.0013934836860070021,1.9715213167976928
2005-11-17,0.8046346641236736,-1.3957010844594364,1021.7073239589736,1018.1842735439235,-0.0026260032381093534,1.3706691115147882
2005-11-18,0.0,0.0,1021.7073239589736,1018.1333120131667,-0.0008652323345224033,1.5478469428683679
2005-11-21,0.0,0.0,1021.7073239589736,1017.2727683214981,-0.0005061787536657647,1.7874438346601023
2005-11-22,0.0,0.0,1021.7073239589736,1017.2282591079476,-0.0009077388898122152,1.819895811335468
2005-11-23,-0.8046346641236736,1.3957010844594364,1017.430787540034,1017.430787540034,0.0009391368924023258,2.142894411487226
2005-11-25,-0.7903807985124577,1.361915379638315,1019.8312352534585,1017.430787540034,0.0027234879791098177,1.9463079939731456
2005-11-28,0.0,0.0,1019.8312352534585,1016.0170615248423,0.00429862510486112,1.3614856152356847
2005-11-29,0.0,0.0,1019.8312352534585,1016.355267024084,0.0027659777020816456,1.411603861533464
2005-11-30,0.0,0.0,1019.8312352534585,1017.775451276221,0.0013381724292187425,1.2252363412297054
2005-12-01,0.0,0.0,1019.8312352534585,1018.4625776426572,0.0011295528027586155,1.2089686106807505
2005-12-02,0.0,0.0,1019.8312352534585,1018.5880464328109,0.0010510834505836897,1.1829506613581262
2005-12-05,0.0,0.0,1019.8312352534585,1018.2546281453831,0.001383244884761492,1.049835121098026
2005-12-06,0.7903807985124577,-1.361915379638315,1018.2215164884667,1018.2215164884667,-0.00037742807169793835,1.4190787638761342
2005-12-07,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.0005654360885922749,1.4832459147193535
2005-12-08,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.0009698488876213052,1.8003264679454452
2005-12-09,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.0005959356287015272,2.097271887759044
2005-12-12,0.0,0.0,1018.2215164884667,1018.2215164884667,0.0014043583696607964,1.8716240395645192
2005-12-13,0.0,0.0,1018.2215164884667,1018.2215164884667,0.00034722883939086735,2.481631903168549
2005-12-14,0.0,0.0,1018.2215164884667,1018.2215164884667,0.0007395482546463938,2.2911232884788006
2005-12-15,0.0,0.0,1018.2215164884667,1018.2215164884667,0.00017193191950171105,2.6178969376338985
2005-12-16,0.0,0.0,1018.2215164884667,1018.2215164884667,0.00027269466211077287,2.632614149708439
2005-12-19,0.0,0.0,1018.2215164884667,1018.2215164884667,2.2399167168285494e-05,2.825575093274438
2005-12-20,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.0005412033769170987,2.862605728511302
2005-12-21,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.0008741647979795264,2.5153761144142144
2005-12-22,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.001439813942905932,2.5169620681708227
2005-12-23,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.0016561291607561923,2.523642386724584
2005-12-27,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.000928620076419584,2.4260046182009676
2005-12-28,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.0007248959384485998,2.2257346293048124
2005-12-29,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.0001413087585796502,1.7906065183756255
2005-12-30,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.001226171754185268,2.1836481783262585
2006-01-03,0.0,0.0,1018.2215164884667,1018.2215164884667,-0.0005882796122507195,1.9492087729628504
2006-01-04,0.785262223097095,-1.3548326640067114,1017.9660511406605,1018.2215164884667,-0.0020366609108048994,2.1299635085607225
2006-01-05,0.0,0.0,1017.9660511406605,1017.6139838211492,-0.002620362315722158,2.3151684736343365
2006-01-06,0.0,0.0,1017.9660511406605,1017.4890365344527,-0.0024893119147959553,2.50044545712628
2006-01-09,0.0,0.0,1017.9660511406605,1016.6411699406459,-0.0033279078606727186,3.33870114211071
2006-01-10,0.0,0.0,1017.9660511406605,1015.5889062052532,-0.00283170470831684,5.461628523737068
2006-01-11,0.0,0.0,1017.9660511406605,1016.1884202123343,-0.002483603434405568,3.895367691984915
2006-01-12,0.0,0.0,1017.9660511406605,1016.2204269686118,-0.0037873100375300783,7.348473982076689
2006-01-13,0.0,0.0,1017.9660511406605,1016.0014059327592,-0.004653205360660495,10.731855565804658
2006-01-17,0.0,0.0,1017.9660511406605,1016.1606325185357,-0.004551726611044193,9.87252001423575
2006-01-18,0.0,0.0,1017.9660511406605,1015.8517014483095,-0.004423857981046941,13.413391691531688
2006-01-19,0.0,0.0,1017.9660511406605,1014.8504371090809,-0.00526246122663121,13.413391691531688
2006-01-20,0.0,0.0,1017.9660511406605,1015.0134628351124,-0.0047850121021171255,31.454404858720416
2006-01-23,0.0,0.0,1017.9660511406605,1014.783799839656,-0.005809493076743832,31.454404858720416
2006-01-24,0.0,0.0,1017.9660511406605,1012.7948618928007,-0.00787015746452635,-10.132535023145472
2006-01-25,0.0,0.0,1017.9660511406605,1013.1831013100699,-0.007404274563376001,-26.33418113542457
2006-01-26,0.0,0.0,1017.9660511406605,1012.374627920154,-0.007315186838868559,-15.274792975477633
2006-01-27,0.0,0.0,1017.9660511406605,1013.0415730679994,-0.00604819017398861,-15.274792975477633
2006-01-30,0.0,0.0,1017.9660511406605,1013.3152106885641,-0.004757954032977185,34.603441041388905
2006-01-31,0.0,0.0,1017.9660511406605,1011.4160682117233,-0.006527338395279303,-42.17616395689003
2006-02-01,0.0,0.0,1017.9660511406605,1011.5644149712725,-0.004784474559698548,31.33470096127403
2006-02-02,-0.785262223097095,1.3548326640067114,1011.6660789199994,1011.6660789199994,0.004270925432822703,20.65557974424875
2006-02-03,0.0,0.0,1011.6660789199994,1011.6660789199994,0.0034230535157458997,33.25012176432467
2006-02-06,0.0,0.0,1011.6660789199994,1011.6660789199994,0.0029059873383264767,47.45243220630352
2006-02-07,0.0,0.0,1011.6660789199994,1011.6660789199994,0.0033959929792110044,19.94482626041084
2006-02-08,0.0,0.0,1011.6660789199994,1011.6660789199994,0.00493634539620591,10.336375234794026
2006-02-09,0.0,0.0,1011.6660789199994,1011.6660789199994,0.004798979376710588,10.095240467310505
2006-02-10,-0.7920728184850067,1.355987416071747,1015.2144112915898,1011.6660789199994,0.005561039744860663,8.376744954040742
2006-02-13,0.0,0.0,1015.2144112915898,1010.5439576813109,0.0068753134807407745,6.835216331636404
2006-02-14,0.0,0.0,1015.2144112915898,1010.6918388676785,0.007509248547470371,5.108445660098648
2006-02-15,0.0,0.0,1015.2144112915898,1011.3277607680483,0.00635566157274603,4.950309127368927
2006-02-16,0.0,0.0,1015.2144112915898,1011.7356780503883,0.0055086546814262505,4.8818307579464415
2006-02-17,0.0,0.0,1015.2144112915898,1012.047674872123,0.0052258404366549716,4.239430854616968
2006-02-21,0.0,0.0,1015.2144112915898,1011.7752976455846,0.004775420786817586,4.383734708216211
2006-02-22,0.0,0.0,1015.2144112915898,1012.0044142644665,0.0036162815808395976,5.197256692925958
2006-02-23,0.0,0.0,1015.2144112915898,1012.601840382366,0.003738032748744624,4.307977601105862
2006-02-24,0.0,0.0,1015.2144112915898,1013.1876713847142,0.003316320417342755,3.8940306793701036
2006-02-27,0.0,0.0,1015.2144112915898,1013.5408588465311,0.002906123905945801,3.667078412499484
2006-02-28,0.0,0.0,1015.2144112915898,1013.1779437554978,0.003568635686185484,2.7984802589174183
2006-03-01,0.0,0.0,1015.2144112915898,1014.0185460733717,0.0025705750111160164,2.629152041153436
2006-03-02,0.0,0.0,1015.2144112915898,1013.9191120925232,0.0018045939391573285,2.895633008990802
2006-03-03,0.0,0.0,1015.2144112915898,1013.696295275375,0.0022489027383614246,2.4403560585366955
2006-03-06,0.0,0.0,1015.2144112915898,1013.6144479328672,0.0022133590941646464,2.171889473436664
2006-03-07,0.0,0.0,1015.2144112915898,1011.6486273143514,0.0022060541922444,2.6343119786644054
2006-03-08,0.0,0.0,1015.2144112915898,1011.1565215442943,0.0030215067684042918,2.9604645064125297
2006-03-09,0.0,0.0,1015.2144112915898,1011.2581638289009,0.002116212243016502,3.296731203121034
2006-03-10,0.0,0.0,1015.2144112915898,1011.3284752573198,0.002679290014511837,3.5140630887091464
2006-03-13,0.0,0.0,1015.2144112915898,1011.2294602461792,0.003018166686414636,3.6762289224798512
2006-03-14,0.0,0.0,1015.2144112915898,1011.1371469209371,0.0011393564372141896,4.785300523345057
2006-03-15,0.0,0.0,1015.2144112915898,1011.9424040993249,0.00042173207779505617,3.8805932917953805
2006-03-16,0.0,0.0,1015.2144112915898,1011.5636830151898,0.0007658279482634089,3.7965153289240154
2006-03-17,0.7920728184850067,-1.355987416071747,1012.1039958022768,1012.1039958022768,-0.0015321322628987222,3.218012873428835
2006-03-20,0.7662365783817157,-1.3179622025502709,1014.1902198044779,1012.1039958022768,-0.0024563161846765658,2.5789369682957526
2006-03-21,0.0,0.0,1014.1902198044779,1012.9820540664276,-0.0009378011048767343,2.643567870165709
2006-03-22,0.0,0.0,1014.1902198044779,1012.4951674627177,-0.00048535390642812093,3.025857755606443
2006-03-23,0.0,0.0,1014.1902198044779,1011.5735993159971,-0.0011363165245250606,3.065581927678741
2006-03-24,0.0,0.0,1014.1902198044779,1010.4587155210858,-0.001424099385292421,4.1974107246999415
2006-03-27,0.0,0.0,1014.1902198044779,1010.3282697621987,-0.0003318220528668592,4.1270654469159185
2006-03-28,0.0,0.0,1014.1902198044779,1009.7589587466096,-0.0009792894448917844,5.458638242942163
2006-03-29,0.0,0.0,1014.1902198044779,1008.3436606138864,-0.002876496358817593,5.458638242942163
2006-03-30,0.0,0.0,1014.1902198044779,1008.2713427811253,-0.003254616974648794,5.458638242942163
2006-03-31,0.0,0.0,1014.1902198044779,1006.7585256190355,-0.004932809490809875,-8.209221627534335
2006-04-03,0.0,0.0,1014.1902198044779,1008.1546830043775,-0.0031142952210432284,17.799577351600917
2006-04-04,0.0,0.0,1014.1902198044779,1008.8937523527377,-0.0024785063511360006,10.14432629519022
2006-04-05,0.0,0.0,1014.1902198044779,1008.7266450007515,-0.0029555455026462063,11.978150179117366
2006-04-06,0.0,0.0,1014.1902198044779,1008.5222406889335,-0.003593634300451898,14.401422483149455
2006-04-07,0.0,0.0,1014.1902198044779,1008.4801461281052,-0.0038845417092029377,15.451525974589625
2006-04-10,0.0,0.0,1014.1902198044779,1009.3383272647098,-0.0025887033400692205,10.678093227657671
2006-04-11,0.0,0.0,1014.1902198044779,1009.7431118103433,-0.0029714951584675076,10.454925729187874
2006-04-12,0.0,0.0,1014.1902198044779,1009.1252142929482,-0.0034371670290280765,11.74018919108145
2006-04-13,0.0,0.0,1014.1902198044779,1008.744830213126,-0.003525771682818868,13.221903304292272
2006-04-17,0.0,0.0,1014.1902198044779,1008.6480296472797,-0.0034601772871768466,13.758771055501786
2006-04-18,0.0,0.0,1014.1902198044779,1007.4767622549396,-0.002511270771661245,18.343696878363644
2006-04-19,0.0,0.0,1014.1902198044779,1006.3705518434809,-0.002898561442475689,24.377981783006906
2006-04-20,0.0,0.0,1014.1902198044779,1007.0815679357884,-0.002056909650177907,11.92047568420721
2006-04-21,0.0,0.0,1014.1902198044779,1007.7476351570747,-0.0013111981710205445,8.440312947437365
2006-04-24,0.0,0.0,1014.1902198044779,1008.3235433998118,-0.0004498075755074993,6.4546274532930985
2006-04-25,0.0,0.0,1014.1902198044779,1007.9501089497618,-0.00047752658165001183,5.5886396095796655
2006-04-26,0.0,0.0,1014.1902198044779,1008.8247845578852,-0.00021394473196378883,5.265148081108716
2006-04-27,-0.7662365783817157,1.3179622025502709,1009.4122170954579,1009.4122170954579,0.0009130972999762399,4.058659046740207
2006-04-28,0.0,0.0,1009.4122170954579,1009.4122170954579,0.00019045351782520648,3.830819416082347
2006-05-01,-0.7686304852008865,1.3114066525702865,1012.6209947256044,1009.4122170954579,0.0031985143089821033,3.526869940751509
2006-05-02,0.0,0.0,1012.6209947256044,1008.7819630081153,0.004717804636291456,2.429565940684
2006-05-03,0.0,0.0,1012.6209947256044,1009.3501950794582,0.003709913442122681,1.8901311414173358
2006-05-05,0.0,0.0,1012.6209947256044,1010.4661853806949,0.0017450081453092015,1.596038773108775
2006-05-08,0.0,0.0,1012.6209947256044,1010.8657470597119,0.0003160380495126347,1.6527054357724489
2006-05-09,0.0,0.0,1012.6209947256044,1010.4181377790165,0.0006912157199103763,1.378602222005753
2006-05-10,0.0,0.0,1012.6209947256044,1009.935797339874,0.0006064833582857254,1.2955170414733732
2006-05-11,0.0,0.0,1012.6209947256044,1009.1920162537748,4.35762430606168e-06,1.6164497291911064
2006-05-12,0.0,0.0,1012.6209947256044,1008.21393307936,0.0008908778772561687,2.0660382155681125
2006-05-15,0.0,0.0,1012.6209947256044,1006.8228536676629,0.000687360415611904,4.048233998498827
2006-05-16,0.0,0.0,1012.6209947256044,1007.3584396907091,0.0014576966884826126,5.6680722721671515
2006-05-17,0.0,0.0,1012.6209947256044,1007.4159194568169,0.002138762779859693,7.22636939099973
2006-05-18,0.0,0.0,1012.6209947256044,1007.1768479349507,0.0022072946446576314,9.656828144114792
2006-05-19,0.0,0.0,1012.6209947256044,1006.9939849885145,0.0020848448814900777,11.642700624566281
2006-05-22,0.0,0.0,1012.6209947256044,1005.9804890832511,0.0028968722478237563,65.22036485884222
2006-05-23,0.0,0.0,1012.6209947256044,1005.8332561825864,0.0036730002237194137,65.22036485884222
2006-05-24,0.0,0.0,1012.6209947256044,1005.1430087386641,0.004596922500871958,-27.706848571074083
2006-05-25,0.0,0.0,1012.6209947256044,1005.8678397675952,0.003086704583346478,44.903752751380566
2006-05-26,0.0,0.0,1012.6209947256044,1006.134136857823,0.0022865999766120693,23.56783652233695
2006-05-30,0.0,0.0,1012.6209947256044,1005.6780748034628,0.0025497735185928683,33.29247111082754
2006-05-31,0.0,0.0,1012.6209947256044,1006.5435797729085,0.00048321543714080484,11.30795857284631
2006-06-01,0.7686304852008865,-1.3114066525702865,1007.612261339134,1007.612261339134,-0.0018523127162046737,6.01123409305253
2006-06-02,0.0,0.0,1007.612261339134,1007.612261339134,-0.0012313551931204536,6.326730362235291
2006-06-05,0.0,0.0,1007.612261339134,1007.612261339134,0.0003192527529030098,7.340810063904181
2006-06-06,0.0,0.0,1007.612261339134,1007.612261339134,0.0018438210486318996,10.29650753766121
2006-06-07,0.0,0.0,1007.612261339134,1007.612261339134,0.000812960433776988,6.8490441284776775
2006-06-08,0.0,0.0,1007.612261339134,1007.612261339134,0.002213173030825133,10.13243193987271
2006-06-09,0.0,0.0,1007.612261339134,1007.612261339134,0.0023104599481543753,9.904412589687741
2006-06-12,-0.8063115097340695,1.3925830502297984,1005.3743283720819,1007.612261339134,0.004271601487910837,25.67257446154175
2006-06-13,0.0,0.0,1005.3743283720819,1007.4608890775083,0.004256220993931303,22.027409831670905
2006-06-14,0.8063115097340695,-1.3925830502297984,1007.117281668601,1007.117281668601,-0.0019821310741838793,42.36788673440039
2006-06-15,0.7960769113276852,-1.3738926450759648,1009.9078044419294,1007.117281668601,-0.004662710872641362,8.181943943170944
2006-06-16,0.0,0.0,1009.9078044419294,1007.6160975414957,-0.005567546984047489,6.241860930578383
2006-06-19,0.0,0.0,1009.9078044419294,1008.7133405963218,-0.005041003278902556,5.525141552762142
2006-06-20,0.0,0.0,1009.9078044419294,1009.3098879276153,-0.004227688617056247,5.719499380899201
2006-06-21,0.0,0.0,1009.9078044419294,1007.8666429576982,-0.005532759940698018,3.817491918326288
2006-06-22,0.0,0.0,1009.9078044419294,1007.9020084054202,-0.004900652241099701,3.7696122427575904
2006-06-23,0.0,0.0,1009.9078044419294,1006.8339777422732,-0.005101688938622839,3.5612590816794762
2006-06-26,0.0,0.0,1009.9078044419294,1006.2863675089218,-0.004361508951874482,4.144198790886647
2006-06-27,0.0,0.0,1009.9078044419294,1006.8600963354647,-0.00438757801840195,3.679930305057687
2006-06-28,0.0,0.0,1009.9078044419294,1007.6159422146214,-0.003734296906069856,3.5170676221202357
2006-06-29,0.0,0.0,1009.9078044419294,1006.0075752897988,-0.005203714674686388,2.9144514449610304
2006-06-30,0.0,0.0,1009.9078044419294,1004.2117358172295,-0.006872847978883545,2.84760234285916
2006-07-03,0.0,0.0,1009.9078044419294,1004.3196627790533,-0.005652678210560147,3.3396349609503604
2006-07-05,0.0,0.0,1009.9078044419294,1005.5738975889748,-0.004194044169798294,2.9307200295713867
2006-07-06,0.0,0.0,1009.9078044419294,1005.5831524072204,-0.003453627248487301,3.0515401754442824
2006-07-07,0.0,0.0,1009.9078044419294,1006.526941687116,-0.0033710619909599338,2.9119616291957833
2006-07-10,0.0,0.0,1009.9078044419294,1007.2107523694003,-0.003072079724218524,2.822507026411796
2006-07-11,0.0,0.0,1009.9078044419294,1007.3335411341311,-0.00244224820977057,2.93887739343738
2006-07-12,0.0,0.0,1009.9078044419294,1008.1391784437537,-0.002698953961198347,2.8901345276231662
2006-07-13,0.0,0.0,1009.9078044419294,1009.1609671842273,-0.0029934383078904503,2.590995441724112
2006-07-14,0.0,0.0,1009.9078044419294,1010.0498664431477,-0.002184436330634476,2.5879012752480484
2006-07-17,0.0,0.0,1009.9078044419294,1010.5433273822597,-0.0007536934133818285,3.5259597190804963
2006-07-18,0.0,0.0,1009.9078044419294,1010.1769054924158,-0.00010910770254701774,4.157741527784086
2006-07-19,0.0,0.0,1009.9078044419294,1008.7865292007722,-0.00217806005758181,2.9667844596075814
2006-07-20,-0.7960769113276852,1.3738926450759648,1011.2480211790497,1011.2480211790497,0.0009336398904027376,4.0951798885257436
2006-07-21,0.0,0.0,1011.2480211790497,1011.2480211790497,0.0022542240415581727,8.534573536391312
2006-07-24,0.0,0.0,1011.2480211790497,1011.2480211790497,0.0034931024675270983,8.160482363102789
2006-07-25,0.0,0.0,1011.2480211790497,1011.2480211790497,0.002703041957641039,6.559756722458142
2006-07-26,0.0,0.0,1011.2480211790497,1011.2480211790497,0.0034747417061042896,7.856724968343544
2006-07-27,0.0,0.0,1011.2480211790497,1011.2480211790497,-0.0012031950039557149,18.5607947101653
2006-07-28,0.0,0.0,1011.2480211790497,1011.2480211790497,-0.002165536390688061,9.60125164259212
2006-07-31,0.0,0.0,1011.2480211790497,1011.2480211790497,-0.001718766532377014,9.145981222420662
2006-08-01,0.0,0.0,1011.2480211790497,1011.2480211790497,2.0817071624046335e-05,12.696582773291052
2006-08-02,0.0,0.0,1011.2480211790497,1011.2480211790497,-0.0027931425176974667,9.26714289301369
2006-08-03,0.0,0.0,1011.2480211790497,1011.2480211790497,-0.0035115421368989708,8.334705882208779
2006-08-04,0.0,0.0,1011.2480211790497,1011.2480211790497,-0.004553815363464775,7.8203209139115515
2006-08-07,0.0,0.0,1011.2480211790497,1011.2480211790497,-0.004461401462173109,7.535134219892129
2006-08-08,0.0,0.0,1011.2480211790497,1011.2480211790497,-0.0030254036058916522,9.174338102775607
2006-08-09,0.0,0.0,1011.2480211790497,1011.2480211790497,-0.0016724085547994427,12.278834245521933
2006-08-10,0.0,0.0,1011.2480211790497,1011.2480211790497,-0.003699319587059824,8.762111230460985
2006-08-11,0.0,0.0,1011.2480211790497,1011.2480211790497,-0.004859544365584778,6.2576455853480475
2006-08-14,0.7885129676883211,-1.3747727977061737,1017.4442653646545,1011.2480211790497,-0.005360588666976085,4.715172315912158
2006-08-15,0.0,0.0,1017.4442653646545,1009.9044696413936,-0.005730918023020726,4.160654817130656
2006-08-16,0.0,0.0,1017.4442653646545,1008.7628988638049,-0.007087070267696838,3.0461918539417074
2006-08-17,0.0,0.0,1017.4442653646545,1008.5645819687932,-0.006554107598100156,2.7716216001781726
2006-08-18,0.0,0.0,1017.4442653646545,1009.0933028855179,-0.005460544830671044,2.4549312156264183
2006-08-21,0.0,0.0,1017.4442653646545,1010.0671709574061,-0.004544006141983026,1.9686837456971662
2006-08-22,0.0,0.0,1017.4442653646545,1009.7311677310086,-0.0042150522225530285,1.6669883040335653
2006-08-23,0.0,0.0,1017.4442653646545,1010.8807120825265,-0.0021975787707526617,1.6582008046095724
2006-08-24,0.0,0.0,1017.4442653646545,1011.3080639718224,-0.0009856239970795766,1.8312499790563441
2006-08-25,0.0,0.0,1017.4442653646545,1011.2580417243355,-0.0006700127003032019,1.9158279461720265
2006-08-28,0.0,0.0,1017.4442653646545,1010.2229991691049,-0.0021631897689688984,1.5817969256685467
2006-08-29,0.0,0.0,1017.4442653646545,1009.0873655913545,-0.004776991668837383,1.080108306835245
2006-08-30,0.0,0.0,1017.4442653646545,1008.035863518722,-0.0032778093052896473,1.4547849563662918
2006-08-31,0.0,0.0,1017.4442653646545,1007.4459715149983,-0.0019755862207930797,2.0807229744525224
2006-09-01,0.0,0.0,1017.4442653646545,1008.0288380923839,-0.0025478258377342744,2.1837991139102617
2006-09-05,0.0,0.0,1017.4442653646545,1007.2654803257085,-0.004093691343532102,2.4535516380284013
2006-09-06,0.0,0.0,1017.4442653646545,1008.7495570058436,-0.0021303455370378366,2.0806168955315347
2006-09-07,0.0,0.0,1017.4442653646545,1009.1220856993107,-0.00027230251969578845,2.2636911507420026
2006-09-08,0.0,0.0,1017.4442653646545,1009.3014371032834,-0.0003739507855937685,2.4766161383389353
2006-09-11,0.0,0.0,1017.4442653646545,1009.5840617365734,-0.0006269684580040291,2.400638745415446
2006-09-12,0.0,0.0,1017.4442653646545,1007.659494350959,-0.0011265492635457175,2.5836986237393593
2006-09-13,0.0,0.0,1017.4442653646545,1007.0655183903293,-0.0028876588622550603,3.2502554386423146
2006-09-14,0.0,0.0,1017.4442653646545,1007.4688557535574,-0.0031164021794223284,2.973864099458045
2006-09-15,0.0,0.0,1017.4442653646545,1007.6593754021249,-0.0027445726577808305,2.9822286391321606
2006-09-18,0.0,0.0,1017.4442653646545,1008.2805498168486,-0.0013446553511140547,3.0612818382940996
2006-09-19,-0.7885129676883211,1.3747727977061737,1008.5686607533148,1008.5686607533148,3.3292070071855306e-05,3.226928151800846
2006-09-20,0.0,0.0,1008.5686607533148,1008.5686607533148,0.00019763689612206647,3.16165682475572
2006-09-21,0.0,0.0,1008.5686607533148,1008.5686607533148,0.0008396251669742227,2.8003172308170847
2006-09-22,-0.7623742981178168,1.3161877598935714,1010.9231625415126,1008.5686607533148,0.002814650212379588,2.217748920963966
2006-09-25,0.0,0.0,1010.9231625415126,1008.5380679630128,0.002546891712833954,2.081264877209669
2006-09-26,0.0,0.0,1010.9231625415126,1008.0896515255805,0.0017489467303253292,2.6254676567574995
2006-09-27,0.0,0.0,1010.9231625415126,1008.5516084214829,0.00020390115564428157,2.808331631157113
2006-09-28,0.0,0.0,1010.9231625415126,1008.3851830471772,0.00012829519198875872,2.8652568972602834
2006-09-29,0.0,0.0,1010.9231625415126,1007.3783803271172,0.0016144065506131788,3.440721818574318
2006-10-02,0.0,0.0,1010.9231625415126,1006.8044275140147,0.003053798940946484,4.49831848836873
2006-10-03,0.0,0.0,1010.9231625415126,1006.2699092161981,0.003216862066906412,6.99135641320218
