Date,fedfunds,vix,vol_spread,Flat,News Sentiment
2004-01-09,0.9939189017682551,17.350329934418557,-8.396995433993446,4.025907524181614,0.24943603715698767
2004-01-12,0.9941163442124691,17.333111064651774,-8.31072751777816,4.02214421301559,0.24882064772904267
2004-01-13,0.9939826938369016,17.35606249116454,-8.203558765694591,4.017204361010904,0.2480798290623433
2004-01-14,0.994502747280875,17.336384719972326,-8.145649784672242,4.010801486141313,0.2473378033137533
2004-01-15,0.9959799621587664,17.27870866745544,-8.11105003144631,4.002658407942451,0.2472049835044713
2004-01-16,0.995461121208198,17.204723049758428,-8.017832143153123,3.997377178728243,0.24693492808190856
2004-01-20,0.996257854959612,17.139957939993224,-7.928939602761868,3.99226742163384,0.24787488464948834
2004-01-21,0.9963793557535829,17.049048285470814,-7.878323606469893,3.9873235692644777,0.24861242099397943
2004-01-22,0.9971462760624078,16.973103547692478,-7.850780047730761,3.97994277727063,0.24949581282508818
2004-01-23,0.997238931403248,16.903845469272444,-7.804649846470815,3.976697813043172,0.2504531508737526
2004-01-26,0.999926036108125,16.827420293253347,-7.760342093016973,3.9722594781738576,0.2514142736440089
2004-01-27,1.0005778020136882,16.779451083957348,-7.757733528146971,3.9682899303588437,0.25175683319776504
2004-01-28,1.000234359595168,16.779468906284993,-7.7779374137728015,3.967696088849154,0.2519203232192141
2004-01-29,1.0002267503559268,16.791174709685063,-7.7870954842927915,3.966796846102354,0.2522087759567405
2004-01-30,1.0011934348194587,16.785941653514527,-7.807969450497296,3.9636540246648337,0.2525034074702722
2004-02-02,1.0014793683281913,16.796463251679658,-7.83693209594272,3.9619119739088884,0.25261525349732367
2004-02-03,1.0004572892253591,16.814110923204947,-7.873396113385231,3.960226484442712,0.2524107207966248
2004-02-04,1.0004424418575113,16.848393763605323,-7.90283192916762,3.9579463553922847,0.2519170920811615
2004-02-05,1.0007527587720595,16.87636858571441,-7.920922185491227,3.956389622506401,0.2517977932481802
2004-02-06,1.0004036358187616,16.847914456378117,-7.9452434098760625,3.953260022894797,0.2513248722951592
2004-02-09,1.00071521269637,16.83304678839101,-7.973645200582486,3.9492579891722146,0.2507667480390045
2004-02-10,1.0006919910121412,16.804051147476414,-7.992683098073939,3.9473339876555036,0.25035701304403657
2004-02-11,1.0006695232946992,16.758139421640706,-7.997466215872942,3.943849043972323,0.24978444540511685
2004-02-12,1.0012971494936176,16.7111209101697,-8.004691492062033,3.9408019324272505,0.24906030804450158
2004-02-13,1.0015797155713375,16.67439542594138,-8.02272137168566,3.9378537551746895,0.24826702218273794
2004-02-17,1.0021777894458308,16.63301807300304,-8.037243713251558,3.9343519355645857,0.24718827064822094
2004-02-18,1.0021070804957741,16.599153131204613,-8.040580027127826,3.9316131782386887,0.2461237322898201
2004-02-19,1.0020386673395683,16.573206050346904,-8.053548483269235,3.928313979062689,0.245225989495617
2004-02-20,1.0016477932221035,16.555893798211564,-8.054407316972844,3.927394674519597,0.2439998528427599
2004-02-23,1.0015942923068206,16.547260699481974,-8.055562948088317,3.924557124871418,0.24424883969006383
2004-02-24,1.0012178462563384,16.526245295738097,-8.07908413073564,3.9221363876284343,0.24406589776596277
2004-02-25,1.0018276693838948,16.474418049945122,-8.096646706979111,3.9181708363445646,0.24355747136734723
2004-02-26,1.0027423748538495,16.42102672049944,-8.102275180090606,3.914658721672824,0.24337783416671097
2004-02-27,1.0039520636787849,16.36027781054972,-8.10837027112007,3.908987863614739,0.2425438971785843
2004-03-01,1.005122476059034,16.297929805300313,-8.108098503303523,3.903501128232049,0.24218554382140658
2004-03-02,1.0049561583718412,16.25124278191413,-8.090302719707314,3.9014393595366017,0.24172232578295708
2004-03-03,1.0047952407241516,16.19600645448563,-8.104903590601241,3.8994445328037926,0.2411143865577409
2004-03-04,1.0043148655715217,16.137693319148173,-8.10474437973557,3.8968651101176217,0.2405839255099776
2004-03-05,1.0041747695605043,16.083870965321985,-8.088356227425304,3.890797932336095,0.239374588693689
2004-03-08,1.0040392222178005,16.074329497734407,-8.094903242092611,3.8829796517379305,0.23788047849059074
2004-03-09,1.0035833936414758,16.09139708402561,-8.09506872475716,3.8744411701615014,0.23601262951881166
2004-03-10,1.0034670472230869,16.17511973460128,-8.071851715030864,3.8658552356812064,0.23392257420729423
2004-03-11,1.003679160580743,16.321060502568315,-8.001660234748027,3.8568987067936744,0.23146302252583936
2004-03-12,1.0032350225653957,16.385313148459375,-7.969138108402098,3.8508304381878395,0.22876799817473417
2004-03-15,1.004753398210082,16.539364691991434,-7.905203696180848,3.84268641996773,0.2259335857147334
2004-03-16,1.0042743816094675,16.662764560922906,-7.875813342091988,3.834806823534901,0.22357621387997165
2004-03-17,1.0041356000406967,16.709753721687353,-7.835688680797459,3.8275077457989646,0.22075367684388908
2004-03-18,1.0040013244626376,16.768853880993177,-7.777710545221449,3.8214197027798256,0.21806875695013453
2004-03-19,1.003546726359022,16.846165460552708,-7.747264751558464,3.816178692119319,0.2155791689902823
2004-03-22,1.003756252676845,16.999864648811972,-7.676572837392171,3.8091597544651172,0.21320900775179596
2004-03-23,1.0033096116182485,17.119027416242563,-7.627657096837452,3.802693391447966,0.21000499678045562
2004-03-24,1.002877472200463,17.20639851007879,-7.582927021098865,3.796436979737404,0.20673836821314243
2004-03-25,1.003433410225293,17.228269152440348,-7.5256879161311945,3.790383702587909,0.2033753709308951
2004-03-26,1.0033219335016792,17.23157217212989,-7.466735758738338,3.7874491045144336,0.2000760866981801
2004-03-29,1.003214076229017,17.20781932481926,-7.440542483450747,3.7862331986949687,0.19733638701031436
2004-03-30,1.002460356460645,17.177694681491012,-7.4229920303807075,3.785706135604471,0.19420434473315817
2004-03-31,1.0040038841359857,17.163483513633356,-7.409907595885117,3.781624680952733,0.1913452609847324
2004-04-01,1.0048479317833825,17.146811617188273,-7.388806252122783,3.7792991549483896,0.18889234730852136
2004-04-02,1.0046905280605376,17.097888123878338,-7.3342983989130595,3.783867461147428,0.18672701462715757
2004-04-05,1.0048629171713903,17.028799380995476,-7.295521653988365,3.7899108536428385,0.1854734246601822
2004-04-06,1.0047050268996487,16.97331770423477,-7.283004451542765,3.7944592990731874,0.18403117731200958
2004-04-07,1.004552263044219,16.93392343629258,-7.248815269794561,3.7991847467846926,0.18258141630920058
2004-04-08,1.0050538235890065,16.91204234090498,-7.179696424132788,3.804081449828088,0.18119968366569858
2004-04-12,1.0048897349254167,16.85905282872182,-7.111847697815869,3.810117894491617,0.18025308293937
2004-04-13,1.0047309739288979,16.872070870279163,-7.04230571239475,3.8192051686805075,0.17947985990938153
2004-04-14,1.0049020498343386,16.831418355958963,-7.007489853034456,3.827672713023653,0.179260920785693
2004-04-15,1.0057169356389175,16.795981943054436,-7.010168810760172,3.836839377905992,0.17906581626272397
2004-04-16,1.005206634691665,16.73572151027142,-7.029644262660775,3.845708417482731,0.1789385342024897
2004-04-19,1.0050375845233501,16.693002372874865,-6.995564180269432,3.8552635417624974,0.17921705845063932
2004-04-20,1.0045493408985782,16.692255526737885,-6.976227270561128,3.8664565214394884,0.1799201035826143
2004-04-21,1.0040769496759498,16.65679193238711,-6.984142137530416,3.8759873561142966,0.18048768382261435
2004-04-22,1.0039445783709238,16.590336238610597,-6.976215276537397,3.8842346948937414,0.18131144520553238
2004-04-23,1.003491822711984,16.506557310132244,-6.966273011119376,3.8938376683249163,0.1825572727080151
2004-04-26,1.0037031316535778,16.45017438278071,-6.969316159752652,3.90215480364361,0.1849878816026837
2004-04-27,1.0032582153401317,16.405362575244776,-6.962844718534013,3.909877214155965,0.18704000675467605
2004-04-28,1.0034771090976133,16.401616957601664,-6.984506063971679,3.9192969850220467,0.18924023601867926
2004-04-29,1.0043382601936215,16.40805810215938,-7.027217812437265,3.9287355948961546,0.19144093573863968
2004-04-30,1.00517145124512,16.433446364879998,-7.07633515954832,3.9368937032501554,0.19364327111928553
2004-05-03,1.0059775900650263,16.439503429622267,-7.142039957781721,3.94478693233529,0.19631187872000555
2004-05-04,1.0057835083469011,16.443091056741654,-7.18905264512116,3.9553460222431838,0.19929300734881977
2004-05-05,1.0052710459022223,16.421236987237716,-7.233889549686341,3.9662116417108844,0.20198427789054998
2004-05-06,1.0050999044164577,16.441651803992123,-7.2629846622542615,3.9767244738392304,0.20428946246181423
2004-05-07,1.0046096373755948,16.496469467149044,-7.2664592599415405,3.990467477368072,0.20657304382881603
2004-05-10,1.004459970648359,16.60275518149873,-7.294821574158237,4.004088952229351,0.21020179382715018
2004-05-11,1.0030164344745232,16.666628121963715,-7.356029964810604,4.017592844242762,0.2132043554722498
2004-05-12,1.0022691317824122,16.714465886416583,-7.42499149432192,4.031957017758539,0.21589086870122412
2004-05-13,1.0021954571091423,16.78412756320112,-7.484246274680198,4.046504176536805,0.2184150486726925
2004-05-14,1.0027735389510049,16.8388648428597,-7.584435210054838,4.057656875009152,0.220742687688574
2004-05-17,1.00430689814788,16.940202550398826,-7.637863772108181,4.065200643049823,0.2231067783541041
2004-05-18,1.0041670608249393,17.01779502327568,-7.663258344379915,4.07542161829184,0.22498140205259803
2004-05-19,1.0040317637711704,17.079880917967813,-7.646918440994854,4.0859601010755195,0.22689862273626088
2004-05-20,1.0039008595721084,17.131509256496724,-7.62169328098371,4.0942083247775845,0.22865011890685824
2004-05-21,1.003449523384812,17.17561703483012,-7.582351755175541,4.103812154399513,0.23034055335404693
2004-05-24,1.0033375234955666,17.20498074124253,-7.539092663304338,4.111805435895211,0.2320038575356599
2004-05-25,1.0032291600435306,17.164558430802305,-7.491718519557922,4.119214507542223,0.23382901478891996
2004-05-26,1.0027996327452935,17.125773243104792,-7.432245876982921,4.12508429095102,0.2353145622621577
2004-05-27,1.0027087336492675,17.06584426865289,-7.392886409365473,4.128815399643512,0.23675795093576754
2004-05-28,1.0032701503147463,17.01500409014109,-7.342142267284111,4.132750048087387,0.2383962147619165
2004-06-01,1.00381333877959,16.99178917898603,-7.307331714695978,4.138180356567963,0.24218283486582973
2004-06-02,1.0030401620220075,16.962185005983144,-7.282093136422787,4.145707128093438,0.2459260516427089
2004-06-03,1.002616771153392,16.96438683822829,-7.269687251844893,4.1523401543045,0.24965837725415202
2004-06-04,1.0022071270332695,16.958400125527405,-7.262879079711267,4.160056546810531,0.25292544569978626
2004-06-07,1.0018107833291658,16.907476962888552,-7.262785601113554,4.167522401775678,0.2566880052301911
2004-06-08,1.0007779437707045,16.84586926061159,-7.262370475384893,4.175070535923068,0.26054730864702763
2004-06-09,1.0004280031052997,16.79859977501773,-7.252553043822247,4.182698277793992,0.263897705309254
2004-06-10,1.0004141066056844,16.74150116803455,-7.218053836265269,4.189428996022964,0.26706658381226545
2004-06-14,1.0010500257302193,16.71969871938931,-7.18402539219048,4.19723990866083,0.27060400011969155
2004-06-15,1.0019899799065393,16.665486571569737,-7.1400625958725135,4.199277617206293,0.27415234362954194
2004-06-16,1.0019253687982006,16.604592858188475,-7.090059502422596,4.203197258267967,0.27744739535162594
2004-06-17,1.002187537712399,16.557364815111193,-7.0605114889414695,4.205366224481737,0.2805255353367887
