,flagy,flagx,returns,divergent,cummret,results
2004-08-17,1.3869839565396016,-1.2989617229856676,0.0018102477746460377,1.0,1.156740717566089,NONE
2004-08-18,0.8869839565396016,-0.7989650476205629,-0.002641776419739902,1.0,1.15368486721467,NONE
2004-08-19,0.3869839565396016,-0.2989683972191908,0.0030122503396421306,0.0,1.1571600548477774,NONE
2004-08-20,0.40946282666673084,-0.5619934489680994,0.0,0.0,1.1571600548477774,NONE
2004-08-23,-0.010474940991059556,-0.20839132004218008,0.0,0.0,1.1571600548477774,NONE
2004-08-24,-0.5104749409910596,-0.7083913200421801,0.0,0.0,1.1571600548477774,NONE
2004-08-25,0.16255224786529943,0.0846115704867304,0.0,0.0,1.1571600548477774,NONE
2004-08-26,0.204730892107307,-0.05553987146159123,0.0,0.0,1.1571600548477774,NONE
2004-08-27,0.3774445020126098,0.16304772518994537,0.0,0.0,1.1571600548477774,NONE
2004-08-30,0.41197213906005503,0.6630477251899454,0.0,0.0,1.1571600548477774,NONE
2004-08-31,0.645503783395215,0.8486862355660753,0.0,0.0,1.1571600548477774,NONE
2004-09-01,0.767493316197768,0.5199708691112959,0.0,0.0,1.1571600548477774,NONE
2004-09-02,0.4209141117274473,0.6060568184885927,0.0,0.0,1.1571600548477774,NONE
2004-09-03,0.32303980012727385,0.685596193018881,0.0,0.0,1.1571600548477774,NONE
2004-09-07,0.5662040490365169,0.7617172098208219,0.0,0.0,1.1571600548477774,NONE
2004-09-08,0.21950754984465204,0.70449381597067,0.0,0.0,1.1571600548477774,NONE
2004-09-09,0.22479158372958596,0.5998028827353103,0.0,0.0,1.1571600548477774,NONE
2004-09-13,0.5476925108574062,0.16017461737383576,0.0,0.0,1.1571600548477774,NONE
2004-09-14,0.9331364516107981,-0.1606842823043605,0.0,0.0,1.1571600548477774,NONE
2004-09-15,0.6955399152982298,0.24965988164383535,0.0,0.0,1.1571600548477774,NONE
2004-09-16,0.19553991529822978,0.7496598816438353,0.0,0.0,1.1571600548477774,NONE
2004-09-17,0.39970374705453837,0.9096675095409237,0.0,0.0,1.1571600548477774,NONE
2004-09-20,0.8997037470545384,1.262820041403433,0.0,-1.0,1.1571600548477774,WIN
2004-09-21,0.7109596724971081,1.5884350354795584,0.001653790222223742,-1.0,1.1590737548320327,NONE
2004-09-22,0.5165967193678138,1.5267949387646071,0.0023925827259074226,-1.0,1.1618469346758966,NONE
2004-09-23,0.747729955486131,1.3180744525751174,0.003853090588366628,-1.0,1.166323636165019,NONE
2004-09-24,0.6454737212068482,0.9894327599966619,-0.000938673134748067,-1.0,1.1652288395013293,NONE
2004-09-27,0.5723488772704113,0.6928877615665213,-0.0021743002871320895,-1.0,1.162695282101027,NONE
2004-09-28,0.866830440839371,0.21592423309152997,-0.0035816298476907607,0.0,1.1585309379748847,NONE
2004-09-29,1.1757215501451057,0.33042269539479674,0.0,1.0,1.1585309379748847,WIN
2004-09-30,1.1848609251995215,0.5277260467635234,0.0071010246558548965,1.0,1.1667576947300151,NONE
2004-10-01,1.2230490845226223,0.6392483321031774,-0.00018797323592216215,1.0,1.1665383755105996,NONE
2004-10-04,0.9872790203063755,0.5253683989512336,-0.002092910009203602,1.0,1.1640969156683734,NONE
2004-10-05,0.5284838741394058,0.7591541865764985,-0.0008477458821184747,1.0,1.1631100573017288,NONE
2004-10-06,0.21604405895074386,0.694542588427028,0.0016753039211197872,0.0,1.1650586201414201,NONE
2004-10-07,0.2189257580985674,1.168957852930427,0.0,-1.0,1.1650586201414201,WIN
2004-10-08,0.3792635243093866,0.9820752260656403,-0.0003806093480659134,-1.0,1.1646151879395494,NONE
2004-10-12,0.30417927081469676,1.0491264942228702,0.005501391610362774,-1.0,1.1710221921637811,NONE
2004-10-13,0.6009007843194664,0.6168830211058118,-0.0023251031902317004,-1.0,1.168299444728949,NONE
2004-10-14,0.28846096913080443,0.5522714229563414,0.0004973651047835314,-1.0,1.1688805161046951,NONE
2004-10-15,0.455226525078982,0.8169318191386891,-0.005316445856069523,-1.0,1.16266622612861,NONE
2004-10-18,0.22649885405595716,0.9735254536464208,-0.001899520838564807,-1.0,1.1604577174037831,NONE
2004-10-19,0.1975217992677762,1.0157798417468746,0.002257758655178707,-1.0,1.1630777508592203,NONE
2004-10-20,0.26334671642260915,1.2440754348315826,0.001382761125592887,-1.0,1.1646860095591505,NONE
2004-10-21,0.22425648974265633,1.4623667808792216,-0.0006502779388303207,-1.0,1.16392863994147,NONE
2004-10-22,0.7242564897426563,1.9623667808792216,0.0020881660190886103,-1.0,1.1663591161760396,NONE
2004-10-25,-0.1248604915128812,0.09032683236147154,0.0,0.0,1.1663591161760396,NONE
2004-10-26,-0.280316653916186,0.2306661553053735,0.0,0.0,1.1663591161760396,NONE
2004-10-27,-0.049590797041502044,0.051630321001902624,0.0,0.0,1.1663591161760396,NONE
2004-10-28,-0.044476705224553936,-0.21386938919851967,0.0,0.0,1.1663591161760396,NONE
2004-10-29,0.09941199455435357,-0.06998068941961216,0.0,0.0,1.1663591161760396,NONE
2004-11-01,0.5994119945543536,0.43001931058038784,0.0,0.0,1.1663591161760396,NONE
2004-11-02,0.5627617592602979,0.4792761917480421,0.0,0.0,1.1663591161760396,NONE
2004-11-03,0.7363911662287738,0.0927085493148182,0.0,0.0,1.1663591161760396,NONE
2004-11-04,0.911380895503581,0.09061503966972656,0.0,0.0,1.1663591161760396,NONE
2004-11-05,0.87830081758776,-0.15008696114344644,0.0,0.0,1.1663591161760396,NONE
2004-11-08,1.0063815649214196,0.14912123191614757,0.0,1.0,1.1663591161760396,LOSE
2004-11-09,0.969731329627364,0.19837811308380182,0.002665086334849913,1.0,1.1694675639180878,NONE
2004-11-10,0.9513951715031517,0.013378534206001824,-0.003430729146146139,1.0,1.1654554374610815,NONE
2004-11-12,1.1017799811424234,-0.049665890509943855,2.65611538305178e-05,1.0,1.1654863933022386,NONE
2004-11-15,0.9167804022646234,-0.06800204863415621,0.0030039014151295495,1.0,1.1689873995283935,NONE
2004-11-16,0.9202188804056654,0.16542237279582356,0.0005416730710437046,1.0,1.1696206085231073,NONE
2004-11-17,1.1668560653008013,0.4120595576909593,0.001048312053523806,1.0,1.170846735905072,NONE
2004-11-18,0.8499002388089489,0.6001522416023757,-0.003138909252213995,1.0,1.167171554252815,NONE
2004-11-19,0.4339879881303951,0.9722696496789214,-0.0023845347506615718,0.0,1.1643883931217154,NONE
2004-11-22,0.31431582061022734,0.9889426231647129,0.0,0.0,1.1643883931217154,NONE
2004-11-23,0.35730211209373164,1.1210277881685429,0.0,-1.0,1.1643883931217154,WIN
2004-11-24,0.4880826028358327,1.2061043492126875,-0.0009182462000341405,-1.0,1.1633191979043676,NONE
2004-11-26,0.587553078311573,0.8651061352940049,0.002486289496297772,-1.0,1.1662115462069589,NONE
2004-11-29,0.38138176154169173,0.8760950008173828,0.0011262141618119258,-1.0,1.167524950165966,NONE
2004-11-30,0.8702226089702227,0.37673055773808417,-0.002601456318513276,0.0,1.1644876850073347,NONE
2004-12-01,0.9941126713939712,0.32949473277190144,0.0,0.0,1.1644876850073347,NONE
2004-12-02,1.138220614494152,-0.038045029028361266,0.0,1.0,1.1644876850073347,WIN
2004-12-03,1.2287875877988967,0.008683911888418105,0.00027573494324265393,1.0,1.1648087749530671,NONE
2004-12-06,1.4398744671952137,-0.29099882168575014,0.003824803838745814,1.0,1.1692639400269125,NONE
2004-12-07,1.47872180888998,-0.38343376547888414,-0.0011603652920414195,1.0,1.1679071667336696,NONE
2004-12-08,1.3674351502552922,-0.4947204241135721,0.003120996183212144,1.0,1.1715522005433914,NONE
2004-12-09,1.0281244679379946,-0.265164220586355,0.0017160100500241402,1.0,1.1735625958936517,NONE
2004-12-10,1.2553603345330266,-0.6690047188697609,0.002735930159842132,1.0,1.1767733811942198,NONE
2004-12-13,1.1304998430201454,-0.5786778865082893,-0.0015830495152259158,1.0,1.1749104906635894,NONE
2004-12-14,1.2138641410709003,-0.18049931269562203,0.005454040280754958,1.0,1.1813184998059503,NONE
2004-12-15,1.6817488614885572,-0.6774743166507595,-0.00040290742569501877,1.0,1.1808425378102676,NONE
2004-12-16,1.7247351529720616,-0.5453891516469296,-0.005140537742460603,1.0,1.174772372176751,NONE
2004-12-17,2.2114512307927967,-1.0445712000844765,0.004720309178951364,1.0,1.1803176609883153,NONE
2004-12-20,2.115659197974799,-1.1403632329024738,-0.00253522979393298,1.0,1.1773252844878723,NONE
