Date,SPY,QQQ,IWV
2010-09-03,87.319641,40.907181,52.647526
2010-09-07,86.335342,40.63155,52.042942
2010-09-08,86.941681,41.120556,52.341202
2010-09-09,87.343292,41.280605,52.558865
2010-09-10,87.784256,41.431725,52.824867
2010-09-13,88.760689,42.009647,53.50201
2010-09-14,88.705566,42.187469,53.445583
2010-09-15,89.044159,42.454197,53.663239
2010-09-16,89.020546,42.623119,53.606812
2010-09-17,89.053802,42.76749,53.679363
2010-09-20,90.415451,43.51609,54.541927
2010-09-21,90.233353,43.507172,54.404877
2010-09-22,89.790039,43.391323,54.114677
2010-09-23,89.061722,43.373493,53.64101
2010-09-24,90.898361,44.255753,54.790756
2010-09-27,90.462952,44.015137,54.588337
2010-09-28,90.77961,43.997314,54.863613
2010-09-29,90.621269,43.926025,54.774548
2010-09-30,90.352119,43.729961,54.61261
2010-10-01,90.732117,43.676483,54.871716
2010-10-04,90.051285,43.204163,54.410187
2010-10-05,91.864182,44.255753,55.551834
2010-10-06,91.85627,43.872551,55.478973
2010-10-07,91.74543,44.032967,55.430397
2010-10-08,92.260025,44.335972,55.778564
2010-10-11,92.347115,44.353779,55.83522
2010-10-12,92.632118,44.656784,56.037636
2010-10-13,93.352516,45.022171,56.474865
2010-10-14,92.988335,44.933037,56.296745
2010-10-15,93.178345,45.886608,56.361504
2010-10-18,93.637505,45.717285,56.733948
2010-10-19,92.410431,45.28952,55.819031
2010-10-20,93.312935,45.619259,56.410099
2010-10-21,93.51873,45.708378,56.466743
2010-10-22,93.692902,46.020275,56.653011
2010-10-25,93.970016,46.243073,56.831142
2010-10-26,93.98584,46.367844,56.839214
2010-10-27,93.716644,46.510422,56.70158
2010-10-28,93.732513,46.608448,56.717793
2010-10-29,93.803741,46.501522,56.798763
2010-11-01,93.835396,46.537151,56.758259
2010-11-02,94.579567,47.036213,57.284557
2010-11-03,94.959579,47.250122,57.495056
2010-11-04,96.788307,47.829369,58.612427
2010-11-05,97.152435,47.829369,58.83913
2010-11-08,96.970421,47.891754,58.782448
2010-11-09,96.27375,47.633308,58.312824
2010-11-10,96.661636,47.873928,58.628582
2010-11-11,96.297462,47.570934,58.426189
2010-11-12,95.157509,46.795612,57.608406
2010-11-15,95.022903,46.617378,57.624619
2010-11-16,93.542503,45.85096,56.70158
2010-11-17,93.589981,45.984631,56.766373
2010-11-18,94.967506,46.724319,57.608406
2010-11-19,95.228745,46.75996,57.802753
2010-11-22,95.149567,47.152069,57.827026
2010-11-23,93.772064,46.403477,57.017353
2010-11-24,95.157509,47.339211,57.916103
2010-11-26,94.049164,47.027309,57.414082
2010-11-29,94.334183,46.991661,57.430309
2010-11-30,93.803741,46.421318,57.009254
2010-12-01,95.798729,47.401608,58.296642
2010-12-02,97.025818,47.882843,59.009148
2010-12-03,97.287041,48.007607,59.235878
2010-12-06,97.184143,47.989773,59.227764
2010-12-07,97.239571,48.01651,59.268261
2010-12-08,97.595787,48.194733,59.430183
2010-12-09,97.975792,48.239311,59.648792
2010-12-10,98.545784,48.560143,60.03743
2010-12-13,98.609123,48.390816,60.029354
2010-12-14,98.696198,48.479931,60.053631
2010-12-15,98.244957,48.266041,59.794514
2010-12-16,98.814957,48.640339,60.167
2010-12-17,98.92083,48.683197,60.296539
2010-12-20,99.159561,48.718922,60.41798
2010-12-21,99.788254,49.013573,60.830933
2010-12-22,100.098618,49.004665,61.037556
2010-12-23,99.955376,48.87965,60.931774
2010-12-27,99.995171,48.906425,60.972473
2010-12-28,100.138397,48.817127,61.005001
2010-12-29,100.210037,48.924286,61.118912
2010-12-30,100.050865,48.80822,61.037556
2010-12-31,100.074738,48.629612,60.972473
2011-01-03,101.109344,49.38863,61.639542
2011-01-04,101.053604,49.352909,61.460594
2011-01-05,101.578857,49.772598,61.802292
2011-01-06,101.379898,49.933323,61.696491
2011-01-07,101.180946,49.888668,61.59074
2011-01-10,101.053604,50.076191,61.550056
2011-01-11,101.41172,50.147617,61.777866
2011-01-12,102.326935,50.504799,62.347317
2011-01-13,102.159813,50.522659,62.257805
2011-01-14,102.899948,50.897701,62.680847
2011-01-18,103.075005,51.040562,62.867954
2011-01-19,102.064285,50.460155,62.078846
2011-01-20,101.929008,50.102974,61.916157
2011-01-21,102.159813,49.719017,61.97308
2011-01-24,102.740776,50.406567,62.37986
2011-01-25,102.796455,50.478008,62.387966
2011-01-26,103.194397,50.745899,62.762177
2011-01-27,103.449051,51.058418,62.933025
2011-01-28,101.642525,49.763653,61.761555
2011-01-31,102.406509,50.004749,62.265972
2011-02-01,104.045906,50.942337,63.29911
2011-02-02,103.846931,50.861977,63.152668
2011-02-03,104.077721,50.951286,63.339783
2011-02-04,104.3722,51.237019,63.50248
2011-02-07,105.024788,51.478107,63.933651
2011-02-08,105.502235,51.817413,64.218391
2011-02-09,105.263504,51.728138,64.039429
2011-02-10,105.303291,51.808495,64.11261
2011-02-11,105.932007,52.183533,64.543755
2011-02-14,106.186638,52.308544,64.755264
2011-02-15,105.852455,52.23711,64.527504
2011-02-16,106.520912,52.576431,64.950531
2011-02-17,106.839233,52.558552,65.186447
2011-02-18,107.06205,52.442482,65.27594
2011-02-22,104.913361,50.924492,63.892956
2011-02-23,104.268745,50.504799,63.404861
2011-02-24,104.197105,50.772671,63.412979
2011-02-25,105.311249,51.478107,64.169586
2011-02-28,105.963852,51.585258,64.560059
2011-03-01,104.197105,50.754826,63.46183
2011-03-02,104.41996,51.022717,63.616364
2011-03-03,106.218521,52.031727,64.747139
2011-03-04,105.422646,51.763847,64.29158
2011-03-07,104.595024,51.067356,63.754688
2011-03-08,105.510223,51.272724,64.315987
2011-03-09,105.359016,50.924492,64.202087
2011-03-10,103.409233,50.129768,62.965561
2011-03-11,104.125496,50.442284,63.396713
2011-03-14,103.49678,50.263699,63.022518
2011-03-15,102.310997,49.549351,62.339176
2011-03-16,100.416946,48.352818,61.273453
2011-03-17,101.745964,48.799278,61.924282
2011-03-18,102.116043,48.689293,62.257805
2011-03-21,103.698608,49.628204,63.250317
2011-03-22,103.338928,49.538795,63.022518
2011-03-23,103.634689,49.816006,63.201496
2011-03-24,104.625778,50.701263,63.799225
2011-03-25,104.945518,50.826443,64.036049
2011-03-28,104.689713,50.549229,63.880867
2011-03-29,105.393105,51.041061,64.338181
2011-03-30,106.120422,51.282475,64.795441
2011-03-31,105.97657,51.354,64.721947
2011-04-01,106.424156,51.380844,65.081253
2011-04-04,106.512077,51.21093,65.162903
2011-04-05,106.496117,51.076813,65.220055
2011-04-06,106.831841,51.202003,65.358902
2011-04-07,106.560028,51.166237,65.195572
2011-04-08,106.192375,50.924805,64.90976
2011-04-11,105.872658,50.754894,64.640289
2011-04-12,105.081352,50.406143,64.125839
2011-04-13,105.073395,50.835373,64.166695
2011-04-14,105.15329,50.745945,64.183006
2011-04-15,105.53698,50.656544,64.509644
2011-04-18,104.354034,50.298859,63.750244
2011-04-19,104.953499,50.611828,64.117691
2011-04-20,106.384216,51.756393,65.032265
2011-04-21,106.927734,52.167736,65.383385
2011-04-25,106.815796,52.301876,65.309906
2011-04-26,107.734962,52.596951,65.873329
2011-04-27,108.43837,52.954639,66.322464
2011-04-28,108.790047,52.874157,66.502098
2011-04-29,109.045807,52.829445,66.730736
2011-05-02,108.87796,52.731087,66.526611
2011-05-03,108.48632,52.480709,66.159142
2011-05-04,107.766968,52.400238,65.677361
2011-05-05,106.791817,52.114086,65.162903
2011-05-06,107.263397,52.283993,65.432373
2011-05-09,107.679031,52.480709,65.799843
2011-05-10,108.598198,52.927803,66.387764
2011-05-11,107.455231,52.543316,65.669182
2011-05-12,107.966812,52.85627,66.003975
2011-05-13,107.135506,52.230335,65.42424
2011-05-16,106.456139,51.327198,64.966927
2011-05-17,106.44014,51.470257,64.877098
2011-05-18,107.391312,51.89949,65.538536
2011-05-19,107.647079,52.051502,65.669182
2011-05-20,106.791817,51.658051,65.211884
2011-05-23,105.552948,50.897972,64.395332
2011-05-24,105.465027,50.585014,64.313644
2011-05-25,105.816711,50.781715,64.591316
2011-05-26,106.304268,51.094715,64.958794
2011-05-27,106.711899,51.354,65.252731
2011-05-31,107.822891,52.185635,65.963181
2011-06-01,105.401062,51.049999,64.427979
2011-06-02,105.289185,51.157284,64.354477
2011-06-03,104.242119,50.388287,63.684883
2011-06-06,103.139084,49.976955,62.925484
2011-06-07,103.07518,49.887508,62.909157
2011-06-08,102.643578,49.52985,62.598835
2011-06-09,103.426849,49.619267,63.047974
2011-06-10,101.988152,48.859203,62.141575
2011-06-13,102.068085,48.859203,62.133389
2011-06-14,103.362946,49.48513,62.974491
2011-06-15,101.524582,48.54623,61.921085
2011-06-16,101.74839,48.358437,61.986443
2011-06-17,102.052002,48.20697,62.17421
2011-06-20,102.574089,48.457909,62.484535
2011-06-21,103.979752,49.497505,63.407272
2011-06-22,103.353233,49.139042,63.056133
2011-06-23,103.056061,49.5961,62.917324
2011-06-24,101.859207,48.735729,62.255917
2011-06-27,102.766884,49.515446,62.778496
2011-06-28,104.108299,50.25034,63.644077
2011-06-29,104.999893,50.456467,64.142181
2011-06-30,106.00396,51.128609,64.74646
2011-07-01,107.570274,51.899364,65.693687
2011-07-05,107.481918,52.159241,65.696159
2011-07-06,107.610443,52.32954,65.802765
2011-07-07,108.726936,53.046509,66.524338
2011-07-08,107.955833,52.903111,66.073318
2011-07-11,106.00396,51.944164,64.794167
2011-07-12,105.546112,51.549839,64.540001
2011-07-13,105.899513,51.764919,64.769569
2011-07-14,105.168571,51.164467,64.253006
2011-07-15,105.779037,51.845581,64.646584
2011-07-18,104.911545,51.56776,63.998791
2011-07-19,106.614403,52.741791,65.138573
2011-07-20,106.550156,52.517738,65.072983
2011-07-21,108.028137,52.867264,65.892914
2011-07-22,108.100433,53.413944,65.974945
2011-07-25,107.497993,53.3064,65.523972
2011-07-26,107.09639,53.440838,65.261543
2011-07-27,104.903511,52.060669,63.810204
2011-07-28,104.598312,52.150295,63.638035
2011-07-29,103.8834,51.980003,63.113239
2011-08-01,103.44162,51.738045,62.982033
2011-08-02,100.798935,50.429585,61.333912
2011-08-03,101.345154,50.91354,61.653675
2011-08-04,96.597992,48.547539,58.529568
2011-08-05,96.4534,48.24284,58.300003
2011-08-08,90.172066,45.339119,54.306744
2011-08-09,94.364975,47.525875,56.938839
2011-08-10,90.196152,45.581085,54.528126
2011-08-11,94.244492,47.588604,57.029057
2011-08-12,94.879051,48.009823,57.463642
2011-08-15,96.887169,48.717823,58.767376
2011-08-16,96.05983,48.305557,58.15239
2011-08-17,96.124046,48.018772,58.136002
2011-08-18,91.97934,45.661758,55.503887
2011-08-19,90.477264,44.837246,54.536339
2011-08-22,90.549576,44.998558,54.552715
2011-08-23,93.529594,46.853706,56.446854
2011-08-24,94.846909,47.221149,57.217617
2011-08-25,93.40107,46.450428,56.315659
2011-08-26,94.758553,47.61549,57.201256
2011-08-29,97.481522,48.941868,59.029762
2011-08-30,97.738594,49.264511,59.185558
2011-08-31,98.172333,49.345158,59.415165
2011-09-01,97.144203,48.89706,58.677181
2011-09-02,94.66214,47.749916,57.152042
2011-09-06,93.971375,47.758877,56.766647
2011-09-07,96.622063,48.968758,58.47221
2011-09-08,95.618042,48.744705,57.791634
2011-09-09,93.111885,47.660301,56.241875
2011-09-12,93.714355,48.269714,56.627262
2011-09-13,94.573807,48.914997,57.193027
2011-09-14,95.883102,49.614017,58.004814
2011-09-15,97.537766,50.348927,59.013363
2011-09-16,98.115059,50.810425,59.300365
2011-09-19,97.138115,50.828384,58.668983
2011-09-20,97.02507,50.603924,58.480381
2011-09-21,94.166885,49.724007,56.651863
2011-09-22,91.122971,48.107826,54.85611
2011-09-23,91.67202,48.619617,55.189671
2011-09-26,93.85199,49.185272,56.466263
2011-09-27,94.901619,49.697063,57.182793
2011-09-28,92.96386,48.960812,55.865021
2011-09-29,93.698586,48.37719,56.260349
2011-09-30,91.35714,47.129154,54.959064
2011-10-03,88.757324,45.917023,53.064762
2011-10-04,90.703148,46.859806,54.382526
2011-10-05,92.382545,48.062943,55.510872
2011-10-06,94.053825,48.871017,56.565086
2011-10-07,93.424065,48.547787,56.062691
2011-10-10,96.548721,50.226807,58.006424
2011-10-11,96.645599,50.567989,58.014641
2011-10-12,97.49337,50.819405,58.632339
2011-10-13,97.299591,51.286285,58.517033
2011-10-14,98.962837,52.238037,59.579479
2011-10-17,97.073502,51.429947,58.327599
2011-10-18,98.970894,52.067432,59.58773
2011-10-19,97.800171,51.061817,58.747646
2011-10-20,98.228096,50.810425,59.011196
2011-10-21,100.093178,51.447906,60.123074
2011-10-24,101.320419,52.516384,61.094902
2011-10-25,99.350388,51.483814,59.843021
2011-10-26,100.35965,51.420963,60.543098
2011-10-27,103.855698,52.839615,62.709152
2011-10-28,103.831459,52.920422,62.725658
2011-10-31,101.328522,52.031528,61.094902
2011-11-01,98.502602,50.675755,59.390064
2011-11-02,100.109352,51.106724,60.436035
2011-11-03,101.934052,52.166206,61.564388
2011-11-04,101.31234,51.896847,61.259647
2011-11-07,101.942108,52.264973,61.53141
2011-11-08,103.25013,52.866562,62.33033
2011-11-09,99.439194,51.007957,59.933636
2011-11-10,100.375778,50.981007,60.444248
2011-11-11,102.265106,51.941727,61.646725
2011-11-14,101.296219,51.6185,61.029022
2011-11-15,101.796814,52.19315,61.424328
2011-11-16,100.181999,51.331188,60.427799
2011-11-17,98.591454,50.128048,59.45594
2011-11-18,98.486481,49.741962,59.381824
2011-11-21,96.613327,48.790215,58.269947
2011-11-22,96.233818,48.951824,58.047596
2011-11-23,94.110382,47.847458,56.672153
2011-11-25,93.932747,47.479321,56.507435
2011-11-28,96.653664,49.131405,58.245251
2011-11-29,96.928154,48.826134,58.376999
2011-11-30,100.916725,50.630863,60.880787
2011-12-01,100.900604,50.981007,60.806667
2011-12-02,100.811783,50.83736,60.872536
2011-12-05,101.909859,51.39402,61.514957
2011-12-06,101.942108,51.250374,61.53141
2011-12-07,102.321602,51.250374,61.630257
2011-12-08,100.077049,50.388435,60.287785
2011-12-09,101.772606,51.19651,61.350227
2011-12-12,100.286987,50.621864,60.436035
2011-12-13,99.350388,50.065189,59.801846
2011-12-14,98.292694,49.284035,59.118271
2011-12-15,98.647934,49.149361,59.373585
2011-12-16,98.794189,49.402412,59.546513
2011-12-19,97.7379,48.916142,58.862926
2011-12-20,100.695511,50.365959,60.633709
2011-12-21,100.890503,49.645557,60.773701
2011-12-22,101.784271,50.068783,61.324566
2011-12-23,102.694267,50.501049,61.838161
2011-12-27,102.775551,50.689415,61.879601
2011-12-28,101.426735,50.103558,61.100918
2011-12-29,102.474892,50.464092,61.722172
2011-12-30,101.971153,50.319874,61.448822
2012-01-03,103.596207,51.284264,62.326927
2012-01-04,103.758675,51.500584,62.360031
2012-01-05,104.034935,51.924194,62.625122
2012-01-06,103.766823,52.104462,62.49258
2012-01-09,104.018715,51.933208,62.625122
2012-01-10,104.92057,52.31176,63.229839
2012-01-11,104.977478,52.419926,63.312664
2012-01-12,105.229347,52.627232,63.519787
2012-01-13,104.684967,52.437943,63.213264
2012-01-17,105.09124,52.915634,63.370644
2012-01-18,106.253136,53.61866,64.124458
2012-01-19,106.813789,53.952145,64.464111
2012-01-20,107.211891,53.871017,64.497269
2012-01-23,106.935623,53.88905,64.513817
2012-01-24,106.813789,53.789909,64.522087
2012-01-25,107.707527,54.465878,65.110252
2012-01-26,107.155037,54.2766,64.770607
2012-01-27,107.10627,54.43885,64.812019
2012-01-30,106.740616,54.483913,64.580093
2012-01-31,106.700012,54.556026,64.563522
2012-02-01,107.634392,54.997658,65.234512
2012-02-02,107.805046,55.168892,65.400169
2012-02-03,109.316307,55.926003,66.369392
2012-02-06,109.243195,55.880943,66.303078
2012-02-07,109.519409,55.998112,66.468788
2012-02-08,109.844482,56.295532,66.59304
2012-02-09,109.982582,56.701118,66.733849
2012-02-10,109.17009,56.304531,66.178848
2012-02-13,109.982582,56.827305,66.66761
2012-02-14,109.844482,56.971512,66.584785
2012-02-15,109.332535,56.57494,66.228546
2012-02-16,110.543228,57.350067,67.065201
2012-02-17,110.835693,57.1698,67.197754
2012-02-21,110.884491,57.332027,67.189453
2012-02-22,110.526978,57.070656,66.949257
2012-02-23,111.014519,57.449203,67.305458
2012-02-24,111.258255,57.647488,67.404854
2012-02-27,111.445129,57.728607,67.504242
2012-02-28,111.770134,58.314453,67.653374
2012-02-29,111.33139,58.053097,67.255737
2012-03-01,111.908249,58.512741,67.694786
2012-03-02,111.567017,58.467693,67.404854
2012-03-05,111.112,57.863804,67.139771
2012-03-06,109.486946,57.295963,66.03804
2012-03-07,110.250717,57.737625,66.576469
2012-03-08,111.34761,58.359516,67.239174
2012-03-09,111.778282,58.602875,67.603653
2012-03-12,111.7864,58.629925,67.578796
2012-03-13,113.80143,59.720505,68.821373
2012-03-14,113.679535,59.927799,68.64743
2012-03-15,114.337708,60.099045,69.078163
2012-03-16,114.496002,60.056614,69.160995
2012-03-19,114.944832,60.480919,69.459221
2012-03-20,114.610298,60.589291,69.185837
2012-03-21,114.422585,60.598335,69.102989
2012-03-22,113.598274,60.471912,68.523132
2012-03-23,113.965553,60.435806,68.822556
2012-03-26,115.565079,61.492119,69.845535
2012-03-27,115.205994,61.582413,69.571091
2012-03-28,114.63472,61.338631,69.205132
2012-03-29,114.438896,61.103897,69.097015
2012-03-30,114.912247,60.986534,69.263336
2012-04-02,115.752769,61.618511,69.837227
2012-04-03,115.279442,61.600468,69.620972
2012-04-04,114.136948,60.760845,68.855835
2012-04-05,114.079834,61.139999,68.797592
2012-04-09,112.798576,60.679562,67.990875
2012-04-10,110.905235,59.704498,66.76828
2012-04-11,111.802979,59.993385,67.3255
2012-04-12,113.263695,60.679562,68.273643
2012-04-13,111.917191,59.758678,67.466904
2012-04-16,111.843781,59.090591,67.441971
2012-04-17,113.500412,60.291336,68.431671
2012-04-18,113.116867,60.137878,68.182159
2012-04-19,112.390518,59.460766,67.816223
2012-04-20,112.578255,59.298222,67.882744
2012-04-23,111.631584,58.756527,67.267273
2012-04-24,112.055916,58.440521,67.558403
2012-04-25,113.590157,59.993385,68.53978
2012-04-26,114.381752,60.345516,68.963936
2012-04-27,114.569473,60.706638,69.196831
2012-04-30,114.145096,60.273285,68.880775
2012-05-01,114.855125,60.37262,69.213448
2012-05-02,114.512337,60.544159,69.072067
2012-05-03,113.639137,59.903122,68.523155
2012-05-04,111.802979,58.413452,67.35878
2012-05-07,111.884583,58.467625,67.466904
2012-05-08,111.435692,58.250931,67.209061
2012-05-09,110.774704,58.07037,66.793243
2012-05-10,111.003204,57.953003,66.934639
2012-05-11,110.668587,57.943977,66.743332
2012-05-14,109.444481,57.402275,66.044724
2012-05-15,108.816109,57.212681,65.662109
2012-05-16,108.399918,56.824451,65.362724
2012-05-17,106.792244,55.623692,64.231628
2012-05-18,105.878235,54.901424,63.715958
2012-05-21,107.698082,56.436241,64.880363
2012-05-22,107.885773,56.373047,64.93026
2012-05-23,107.942917,56.481392,65.046692
2012-05-24,108.155052,56.111233,65.154793
2012-05-25,107.804146,56.038986,64.99675
2012-05-29,109.109886,56.752235,65.770248
2012-05-30,107.526695,56.273731,64.730644
2012-05-31,107.289993,56.029961,64.69738
2012-06-01,104.588829,54.540272,62.934181
2012-06-04,104.539833,54.955589,62.8843
2012-06-05,105.331429,55.181305,63.350014
2012-06-06,107.698082,56.445255,64.805504
2012-06-07,107.763359,56.219563,64.73893
2012-06-08,108.620239,56.761261,65.279556
2012-06-11,107.241074,55.804256,64.414597
2012-06-12,108.473343,56.481392,65.154793
2012-06-13,107.779701,56.093163,64.630829
2012-06-14,108.922165,56.300823,65.329445
2012-06-15,110.036186,57.000324,65.978157
2012-06-18,110.249458,57.534206,66.136169
2012-06-19,111.315826,58.131435,66.86808
2012-06-20,111.135353,58.176693,66.718391
2012-06-21,108.64164,56.728836,65.21299
2012-06-22,109.47834,57.32608,65.653816
2012-06-25,107.722916,56.222092,64.705666
2012-06-26,108.26432,56.575005,65.007278
2012-06-27,109.240471,56.918865,65.61718
2012-06-28,108.928741,56.285423,65.374901
2012-06-29,111.643982,58.059059,67.162796
2012-07-02,111.980293,58.230991,67.363266
2012-07-03,112.71859,58.71965,67.889618
2012-07-05,112.209999,58.75584,67.630615
2012-07-06,111.1436,58.02285,66.995682
2012-07-09,111.00412,57.914261,66.836937
2012-07-10,110.036186,57.34417,66.193649
2012-07-11,110.052544,57.027451,66.168579
2012-07-12,109.519379,56.493557,65.926285
2012-07-13,111.356857,57.353226,66.978981
2012-07-16,111.094345,57.190353,66.786819
2012-07-17,111.857262,57.488956,67.24633
2012-07-18,112.685776,58.267181,67.655693
2012-07-19,112.981087,58.909676,67.847855
2012-07-20,111.947472,58.131435,67.162796
2012-07-23,110.81546,57.425621,66.410866
2012-07-24,109.863892,56.973171,65.834396
2012-07-25,109.888527,56.593102,65.800964
2012-07-26,111.701378,57.34417,66.878723
2012-07-27,113.760361,58.701546,68.215469
2012-07-30,113.760361,58.656296,68.115189
2012-07-31,112.964668,58.638203,67.755959
2012-08-01,112.866241,58.466267,67.45517
2012-08-02,112.086914,58.258129,67.004028
2012-08-03,114.309998,59.362133,68.390877
2012-08-06,114.531448,59.814583,68.608124
2012-08-07,115.105675,60.312283,68.942307
2012-08-08,115.245163,60.28513,68.975731
2012-08-09,115.343567,60.466118,69.109413
2012-08-10,115.532249,60.502308,69.192947
2012-08-13,115.474785,60.647102,69.134445
2012-08-14,115.491226,60.674236,69.092674
2012-08-15,115.622429,60.828079,69.251419
2012-08-16,116.475624,61.552002,69.852989
2012-08-17,116.631462,61.823475,69.969933
2012-08-20,116.639679,61.913967,69.878006
2012-08-21,116.286957,61.669659,69.736
2012-08-22,116.33609,61.923012,69.727631
2012-08-23,115.38459,61.416271,69.218018
2012-08-24,116.08181,61.796349,69.585617
2012-08-27,116.10643,61.895889,69.577248
2012-08-28,115.991592,61.895889,69.602333
2012-08-29,116.08181,61.895889,69.669167
2012-08-30,115.245163,61.271484,69.151154
2012-08-31,115.794731,61.678692,69.410202
2012-09-04,115.688103,61.615349,69.510429
2012-09-05,115.589661,61.552002,69.485367
2012-09-06,117.935768,62.918415,70.888954
2012-09-07,118.395111,62.827915,71.189713
2012-09-10,117.722473,62.022575,70.813721
2012-09-11,118.050568,61.923012,70.980858
2012-09-12,118.444344,62.103989,71.223152
2012-09-13,120.249008,62.945564,72.32592
2012-09-14,120.782204,63.506615,72.701881
2012-09-17,120.372025,63.533768,72.384415
2012-09-18,120.273598,63.588074,72.259117
2012-09-19,120.339226,63.705692,72.367699
2012-09-20,120.347443,63.642372,72.275803
2012-09-21,120.297127,63.6605,72.284157
2012-09-24,120.115715,63.288437,72.098717
2012-09-25,118.837486,62.399101,71.351868
2012-09-26,118.169456,61.890881,70.890327
2012-09-27,119.282761,62.743942,71.612
2012-09-28,118.730209,62.226658,71.200836
2012-10-01,119.043655,62.135925,71.435776
2012-10-02,119.167282,62.317406,71.528091
2012-10-03,119.653893,62.716709,71.754654
2012-10-04,120.511581,62.934513,72.300102
2012-10-05,120.519821,62.598747,72.342072
2012-10-08,120.107452,62.027012,72.031601
2012-10-09,118.919945,61.037876,71.318298
2012-10-10,118.161201,60.729286,70.907127
2012-10-11,118.227188,60.538731,70.974258
2012-10-12,117.839584,60.511513,70.680595
2012-10-15,118.820946,60.956165,71.251167
2012-10-16,120.024986,61.818314,71.981247
2012-10-17,120.569313,61.782017,72.333664
2012-10-18,120.255928,61.065075,72.174217
2012-10-19,118.251945,59.604031,70.940697
2012-10-22,118.268417,59.912579,70.965858
2012-10-23,116.627289,59.340839,70.068001
2012-10-24,116.297394,59.132137,69.8666
2012-10-25,116.635498,59.132137,70.026024
2012-10-26,116.569565,59.304543,69.958908
2012-10-31,116.569565,58.941551,70.009247
2012-11-01,117.7901,59.776451,70.865173
2012-11-02,116.74276,59.141193,70.20224
2012-11-05,116.981918,59.531422,70.37011
2012-11-06,117.897308,59.640324,70.890327
2012-11-07,115.225304,58.233715,69.337952
2012-11-08,113.839851,57.317139,68.498779
2012-11-09,113.938805,57.562172,68.565956
2012-11-12,114.029533,57.553078,68.565956
2012-11-13,113.633644,57.153812,68.322571
2012-11-14,112.099747,56.482258,67.382759
2012-11-15,111.910072,56.291683,67.189735
2012-11-16,112.462608,56.536697,67.584167
2012-11-19,114.73877,57.87978,68.926758
2012-11-20,114.788223,57.89793,68.985519
2012-11-21,115.002625,58.015896,69.17849
2012-11-23,116.569565,58.896179,70.068001
2012-11-26,116.322174,59.150261,69.975693
2012-11-27,115.728378,58.950619,69.665207
2012-11-28,116.660286,59.458805,70.185455
2012-11-29,117.204575,59.812729,70.571465
2012-11-30,117.229301,59.712921,70.512741
2012-12-03,116.652046,59.59494,70.277771
2012-12-04,116.487091,59.558647,70.177071
2012-12-05,116.693245,58.896179,70.294548
2012-12-06,117.089134,59.277328,70.521156
2012-12-07,117.443741,58.923405,70.730904
2012-12-10,117.493217,59.095814,70.79805
2012-12-11,118.293137,59.86718,71.27636
2012-12-12,118.350883,59.740139,71.267967
2012-12-13,117.62516,59.268246,70.898727
2012-12-14,117.18808,58.705601,70.571465
2012-12-17,118.565315,59.486053,71.427399
2012-12-18,119.884781,60.393543,72.258133
2012-12-19,118.994141,60.13036,71.792595
2012-12-20,119.678604,60.13036,72.198166
2012-12-21,118.592278,59.497944,71.572914
2012-12-24,118.22686,59.379341,71.437721
2012-12-26,117.728508,58.859177,71.040619
2012-12-27,117.570747,58.767937,70.956139
2012-12-28,116.300018,58.202145,70.204109
2012-12-31,118.276695,59.434101,71.547554
2013-01-02,121.308121,61.32304,73.262749
2013-01-03,121.034088,61.003677,73.186699
2013-01-04,121.565636,60.802902,73.54158
2013-01-07,121.233398,60.821159,73.304985
2013-01-08,120.884567,60.702522,73.119133
2013-01-09,121.191887,60.930653,73.406372
2013-01-10,122.155281,61.29567,73.871101
2013-01-11,122.146996,61.377834,73.887978
2013-01-14,122.063957,61.10405,73.837273
2013-01-15,122.146996,60.802902,73.955605
2013-01-16,122.130363,61.049309,73.91333
2013-01-17,122.919411,61.341301,74.378036
2013-01-18,123.193466,61.204422,74.589272
2013-01-22,123.85791,61.304783,74.986389
2013-01-23,124.05719,61.678928,75.070877
2013-01-24,124.090446,60.830299,75.163818
2013-01-25,124.788048,61.140537,75.544044
2013-01-28,124.638596,61.277428,75.484886
2013-01-29,125.128586,61.286549,75.755249
2013-01-30,124.638596,61.158802,75.451088
2013-01-31,124.331299,61.021935,75.383484
2013-02-01,125.610275,61.742851,76.101662
2013-02-04,124.19841,60.666027,75.20607
2013-02-05,125.45256,61.560326,76.034088
2013-02-06,125.543884,61.359543,76.042496
2013-02-07,125.377739,61.414322,75.924248
2013-02-08,126.075439,62.043968,76.414291
2013-02-11,126.050514,62.062222,76.37207
2013-02-12,126.258148,61.806713,76.50724
2013-02-13,126.366142,62.025719,76.591713
2013-02-14,126.482422,62.007458,76.752235
2013-02-15,126.332855,61.824966,76.617073
2013-02-19,127.27977,62.272095,77.166245
2013-02-20,125.693336,61.31395,76.152374
2013-02-21,124.929298,60.656872,75.645424
2013-02-22,126.1502,61.268314,76.346718
2013-02-25,123.749893,60.510891,74.969498
2013-02-26,124.597069,60.739025,75.391953
2013-02-27,126.166771,61.359543,76.355156
2013-02-28,125.91761,61.231789,76.203072
2013-03-01,126.332855,61.487324,76.50724
2013-03-04,127.005623,61.761082,76.8283
2013-03-05,128.143417,62.67363,77.571838
2013-03-06,128.317856,62.518505,77.732376
2013-03-07,128.55043,62.682732,77.892937
2013-03-08,129.098587,62.755756,78.281578
2013-03-11,129.588593,62.938267,78.509651
2013-03-12,129.297897,62.710125,78.357597
2013-03-13,129.480621,62.627983,78.509651
2013-03-14,130.169983,62.837902,78.965942
